phase,episode_id,ticker,start_date,end_date,trading_days,episode_return
B1,123,QLD,2017-08-22,2017-08-29,6,0.025658225596349338
B1,127,QLD,2018-03-27,2018-04-09,9,-0.08464906599357414
B1,132,QLD,2018-07-06,2018-07-09,2,0.04929443640408482
B1,135,QLD,2018-11-27,2018-11-28,2,0.07050422736486595
B1,137,QLD,2018-12-11,2018-12-13,3,0.025039724142996045
B1,141,QLD,2019-05-15,2019-06-10,18,0.022207524973946846
B1,143,QLD,2019-08-07,2019-08-22,12,0.048262590034967134
B1,145,QLD,2019-08-27,2019-08-30,4,0.0284512065081588
B1,148,QLD,2019-10-07,2019-10-14,6,0.022856425787072476
B1,170,QLD,2020-11-03,2020-11-05,3,0.185211240959557
B1,178,QLD,2021-02-26,2021-03-05,6,-0.027792541944754112
B1,182,QLD,2021-05-11,2021-05-18,6,-0.02270684787627597
B1,189,QLD,2022-01-11,2022-01-24,9,-0.13839348750391234
B1,210,QLD,2023-03-06,2023-03-15,8,-0.008743792834789432
B1,220,QLD,2023-08-15,2023-08-30,12,0.029981389973940953
B1,223,QLD,2023-09-27,2023-10-09,9,0.0675511544323606
B1,225,QLD,2023-10-24,2023-11-03,9,0.06454387403233541
B1,232,QLD,2024-04-18,2024-05-06,13,0.06328795047430269
B1,234,QLD,2024-07-26,2024-08-14,14,0.010925850740535648
B1,240,QLD,2025-01-10,2025-01-21,7,0.03344575073181022
B1,242,QLD,2025-02-28,2025-03-17,12,-0.07587613433138374
B1,10,TQQQ,2010-07-13,2010-07-14,2,0.05069932868515803
B1,17,TQQQ,2010-08-24,2010-09-03,9,0.1005614716904959
B1,19,TQQQ,2011-03-14,2011-03-25,10,0.019503125547093214
B1,23,TQQQ,2011-05-26,2011-06-29,24,-0.02916706041836703
B1,33,TQQQ,2011-10-04,2011-10-06,3,0.20014682930133842
B1,36,TQQQ,2011-11-21,2011-12-01,8,0.06449162327332969
B1,38,TQQQ,2011-12-15,2011-12-21,5,0.019268762919661953
B1,44,TQQQ,2012-04-19,2012-04-27,7,0.024445149341546513
B1,46,TQQQ,2012-05-07,2012-06-13,27,-0.12550492925726198
B1,49,TQQQ,2012-10-12,2012-11-26,29,-0.07833314370826194
B1,54,TQQQ,2013-02-27,2013-02-28,2,0.02655160197189499
B1,56,TQQQ,2013-06-14,2013-07-05,15,-0.0024135194004504257
B1,58,TQQQ,2013-09-04,2013-09-05,2,0.037144845112285996
B1,62,TQQQ,2014-03-27,2014-03-28,2,-0.011322349373912854
B1,71,TQQQ,2014-08-08,2014-08-14,5,0.08767442378940093
B1,73,TQQQ,2014-09-30,2014-10-03,4,-0.016011026522269378
B1,77,TQQQ,2014-12-18,2014-12-19,2,0.08530389075651179
B1,79,TQQQ,2015-01-05,2015-01-23,14,0.03155665278772113
B1,81,TQQQ,2015-01-29,2015-02-02,3,0.031707217489102435
B1,83,TQQQ,2015-03-27,2015-04-09,9,0.061017811517990905
B1,85,TQQQ,2015-06-18,2015-06-19,2,0.026369717348523114
B1,87,TQQQ,2015-07-01,2015-07-14,9,0.08489264240082983
B1,89,TQQQ,2015-08-20,2015-08-25,4,-0.3010491593029364
B1,96,TQQQ,2015-12-23,2015-12-30,5,0.03979329397331388
B1,98,TQQQ,2016-01-05,2016-01-08,4,-0.14787872354702025
B1,104,TQQQ,2016-05-02,2016-05-23,16,0.010906105022637558
B1,108,TQQQ,2016-06-28,2016-07-05,5,0.15359673476902702
B1,111,TQQQ,2016-09-14,2016-09-16,3,0.05863371616103952
B1,113,TQQQ,2016-11-02,2016-11-09,6,0.03612409340681877
B1,115,TQQQ,2016-11-14,2016-11-18,5,0.03942277508850878
B1,119,TQQQ,2017-04-18,2017-04-20,3,0.02481717627827651
B1,123,TQQQ,2017-08-22,2017-08-29,6,0.03886712119049407
B1,127,TQQQ,2018-03-27,2018-04-09,9,-0.1288566468282628
B1,132,TQQQ,2018-07-06,2018-07-09,2,0.07408027613145562
B1,135,TQQQ,2018-11-27,2018-11-28,2,0.10618126021054519
B1,137,TQQQ,2018-12-11,2018-12-13,3,0.03640844442592717
B1,141,TQQQ,2019-05-15,2019-06-10,18,0.029713499657481268
B1,143,TQQQ,2019-08-07,2019-08-22,12,0.06764021376823215
B1,145,TQQQ,2019-08-27,2019-08-30,4,0.04221213494867704
B1,148,TQQQ,2019-10-07,2019-10-14,6,0.03402779674901146
B1,170,TQQQ,2020-11-03,2020-11-05,3,0.2842795193386132
B1,178,TQQQ,2021-02-26,2021-03-05,6,-0.04709889795803479
B1,182,TQQQ,2021-05-11,2021-05-18,6,-0.03781248709937157
B1,189,TQQQ,2022-01-11,2022-01-24,9,-0.20484095332990637
B1,210,TQQQ,2023-03-06,2023-03-15,8,-0.014918683043086078
B1,220,TQQQ,2023-08-15,2023-08-30,12,0.041346755099733734
B1,223,TQQQ,2023-09-27,2023-10-09,9,0.09886920962127976
B1,225,TQQQ,2023-10-24,2023-11-03,9,0.09275958044937926
B1,232,TQQQ,2024-04-18,2024-05-06,13,0.09029998486084301
B1,234,TQQQ,2024-07-26,2024-08-14,14,0.0063221568033233755
B1,240,TQQQ,2025-01-10,2025-01-21,7,0.04759545353032757
B1,242,TQQQ,2025-02-28,2025-03-17,12,-0.1193467237817104
B1,10,XLV,2010-07-13,2010-07-14,2,0.007591587733235539
B1,17,XLV,2010-08-24,2010-09-03,9,0.012847257991394523
B1,19,XLV,2011-03-14,2011-03-25,10,0.0036344730002779713
B1,23,XLV,2011-05-26,2011-06-29,24,-0.0007417590541384245
B1,33,XLV,2011-10-04,2011-10-06,3,0.0393875758381137
B1,36,XLV,2011-11-21,2011-12-01,8,0.03287723138102727
B1,38,XLV,2011-12-15,2011-12-21,5,0.03546861687707126
B1,44,XLV,2012-04-19,2012-04-27,7,0.013502763350758729
B1,46,XLV,2012-05-07,2012-06-13,27,-0.010283955024326996
B1,49,XLV,2012-10-12,2012-11-26,29,-0.013128431666817653
B1,54,XLV,2013-02-27,2013-02-28,2,0.009995369862625836
B1,56,XLV,2013-06-14,2013-07-05,15,-0.003736724372065403
B1,58,XLV,2013-09-04,2013-09-05,2,0.012918640844864715
B1,62,XLV,2014-03-27,2014-03-28,2,-0.006028174873811465
B1,71,XLV,2014-08-08,2014-08-14,5,0.034771079727973664
B1,73,XLV,2014-09-30,2014-10-03,4,0.0023341407495653943
B1,77,XLV,2014-12-18,2014-12-19,2,0.02988396729000642
B1,79,XLV,2015-01-05,2015-01-23,14,0.03365910334433431
B1,81,XLV,2015-01-29,2015-02-02,3,-0.0017194774426486648
B1,83,XLV,2015-03-27,2015-04-09,9,0.012548526497294432
B1,85,XLV,2015-06-18,2015-06-19,2,0.013349759619363466
B1,87,XLV,2015-07-01,2015-07-14,9,0.030783554120166423
B1,89,XLV,2015-08-20,2015-08-25,4,-0.10248253988761502
B1,96,XLV,2015-12-23,2015-12-30,5,0.014942005612937237
B1,98,XLV,2016-01-05,2016-01-08,4,-0.03831495656263384
B1,104,XLV,2016-05-02,2016-05-23,16,-0.005444562143158582
B1,108,XLV,2016-06-28,2016-07-05,5,0.0542556332622437
B1,111,XLV,2016-09-14,2016-09-16,3,0.01102246757045533
B1,113,XLV,2016-11-02,2016-11-09,6,0.05641791290962206
B1,115,XLV,2016-11-14,2016-11-18,5,-0.011207534630445104
B1,119,XLV,2017-04-18,2017-04-20,3,-0.001750535094132144
B1,123,XLV,2017-08-22,2017-08-29,6,0.014933247458104981
B1,127,XLV,2018-03-27,2018-04-09,9,-0.007992752822871707
B1,132,XLV,2018-07-06,2018-07-09,2,0.021818574952079395
B1,135,XLV,2018-11-27,2018-11-28,2,0.03469260724062173
B1,137,XLV,2018-12-11,2018-12-13,3,0.012649779209186196
B1,141,XLV,2019-05-15,2019-06-10,18,0.04105852401052279
B1,143,XLV,2019-08-07,2019-08-22,12,0.008882846669021172
B1,145,XLV,2019-08-27,2019-08-30,4,0.010145970345426525
B1,148,XLV,2019-10-07,2019-10-14,6,-0.002551723285532548
B1,170,XLV,2020-11-03,2020-11-05,3,0.06174507433608767
B1,178,XLV,2021-02-26,2021-03-05,6,-0.0050181850786017446
B1,182,XLV,2021-05-11,2021-05-18,6,-0.007808108361078814
B1,189,XLV,2022-01-11,2022-01-24,9,-0.04928915716597104
B1,210,XLV,2023-03-06,2023-03-15,8,-0.02206381742551522
B1,220,XLV,2023-08-15,2023-08-30,12,-0.009259251616931974
B1,223,XLV,2023-09-27,2023-10-09,9,0.005472130430603128
B1,225,XLV,2023-10-24,2023-11-03,9,0.0011786986661947996
B1,232,XLV,2024-04-18,2024-05-06,13,0.021381038091443205
B1,234,XLV,2024-07-26,2024-08-14,14,0.017703819830404477
B1,240,XLV,2025-01-10,2025-01-21,7,0.014740454656257507
B1,242,XLV,2025-02-28,2025-03-17,12,-0.0030564313340053495
B1,10,GLD,2010-07-13,2010-07-14,2,0.008181410804741773
B1,17,GLD,2010-08-24,2010-09-03,9,0.01736518494116246
B1,19,GLD,2011-03-14,2011-03-25,10,0.00752418808383748
B1,23,GLD,2011-05-26,2011-06-29,24,-0.009422594817742436
B1,33,GLD,2011-10-04,2011-10-06,3,-0.002919987581378569
B1,36,GLD,2011-11-21,2011-12-01,8,0.01199146774953519
B1,38,GLD,2011-12-15,2011-12-21,5,0.027928604156630232
B1,44,GLD,2012-04-19,2012-04-27,7,0.012993580791798243
B1,46,GLD,2012-05-07,2012-06-13,27,-0.014736352201209613
B1,49,GLD,2012-10-12,2012-11-26,29,-0.01103207195678424
B1,54,GLD,2013-02-27,2013-02-28,2,-0.02061196514877761
B1,56,GLD,2013-06-14,2013-07-05,15,-0.11701815846024766
B1,58,GLD,2013-09-04,2013-09-05,2,-0.030933890025984234
B1,62,GLD,2014-03-27,2014-03-28,2,-0.00677781738852179
B1,71,GLD,2014-08-08,2014-08-14,5,0.0010302524417775683
B1,73,GLD,2014-09-30,2014-10-03,4,-0.020678443084572673
B1,77,GLD,2014-12-18,2014-12-19,2,0.004375601773769278
B1,79,GLD,2015-01-05,2015-01-23,14,0.08897266271883875
B1,81,GLD,2015-01-29,2015-02-02,3,-0.008102414639733824
B1,83,GLD,2015-03-27,2015-04-09,9,-0.007014246314876127
B1,85,GLD,2015-06-18,2015-06-19,2,0.011155066222944265
B1,87,GLD,2015-07-01,2015-07-14,9,-0.014505694072897035
B1,89,GLD,2015-08-20,2015-08-25,4,0.005619535635210671
B1,96,GLD,2015-12-23,2015-12-30,5,-0.011597333927763409
B1,98,GLD,2016-01-05,2016-01-08,4,0.02711634689549869
B1,104,GLD,2016-05-02,2016-05-23,16,-0.034613819057665585
B1,108,GLD,2016-06-28,2016-07-05,5,0.02202400464798049
B1,111,GLD,2016-09-14,2016-09-16,3,-0.005487096949552739
B1,113,GLD,2016-11-02,2016-11-09,6,-0.009533168470118536
B1,115,GLD,2016-11-14,2016-11-18,5,-0.016652407973114736
B1,119,GLD,2017-04-18,2017-04-20,3,-0.0022905659701409897
B1,123,GLD,2017-08-22,2017-08-29,6,0.013522287421213086
B1,127,GLD,2018-03-27,2018-04-09,9,-0.011381346261037706
B1,132,GLD,2018-07-06,2018-07-09,2,0.000839970361677711
B1,135,GLD,2018-11-27,2018-11-28,2,-0.0022483754548838775
B1,137,GLD,2018-12-11,2018-12-13,3,-0.001274656062966728
B1,141,GLD,2019-05-15,2019-06-10,18,0.023436246676780792
B1,143,GLD,2019-08-07,2019-08-22,12,0.01792520458376634
B1,145,GLD,2019-08-27,2019-08-30,4,-0.003051546112464054
B1,148,GLD,2019-10-07,2019-10-14,6,-0.009231836609869148
B1,170,GLD,2020-11-03,2020-11-05,3,0.028216451634760054
B1,178,GLD,2021-02-26,2021-03-05,6,-0.040284692072828254
B1,182,GLD,2021-05-11,2021-05-18,6,0.017023953665624703
B1,189,GLD,2022-01-11,2022-01-24,9,0.022405826670270912
B1,210,GLD,2023-03-06,2023-03-15,8,0.03316134870741694
B1,220,GLD,2023-08-15,2023-08-30,12,0.018411893203297724
B1,223,GLD,2023-09-27,2023-10-09,9,-0.019627816422951305
B1,225,GLD,2023-10-24,2023-11-03,9,0.009946942412894622
B1,232,GLD,2024-04-18,2024-05-06,13,-0.019991800459313147
B1,234,GLD,2024-07-26,2024-08-14,14,0.03604632918602446
B1,240,GLD,2025-01-10,2025-01-21,7,0.029569691102306228
B1,242,GLD,2025-02-28,2025-03-17,12,0.04454013753356967
B2,1,QQQ,2010-02-12,2010-03-15,21,0.08174969799614518
B2,7,QQQ,2010-05-10,2010-05-13,4,0.053732639376189884
B2,9,QQQ,2010-06-03,2010-07-12,27,-0.02869245626830752
B2,11,QQQ,2010-07-15,2010-07-29,11,0.0032923145788319452
B2,13,QQQ,2010-08-04,2010-08-06,3,0.006240497129329947
B2,15,QQQ,2010-08-11,2010-08-18,6,-0.02399849525098785
B2,21,QQQ,2011-04-19,2011-04-20,2,0.028978119272146996
B2,24,QQQ,2011-06-30,2011-07-05,3,0.03374796337323649
B2,26,QQQ,2011-07-29,2011-08-19,16,-0.14023017316170172
B2,28,QQQ,2011-08-30,2011-09-08,7,-0.0040283454005536345
B2,30,QQQ,2011-09-26,2011-09-27,2,0.022160625120995592
B2,32,QQQ,2011-09-30,2011-10-03,2,-0.05085395342909038
B2,34,QQQ,2011-10-07,2011-10-28,16,0.08285864417226141
B2,47,QQQ,2012-06-14,2012-08-06,37,0.0663438452916798
B2,50,QQQ,2012-11-27,2012-12-07,9,-0.0038353737548031397
B2,52,QQQ,2012-12-27,2013-01-14,12,0.03813932928111652
B2,63,QQQ,2014-03-31,2014-04-01,2,0.024813224890514407
B2,65,QQQ,2014-04-09,2014-04-28,13,0.0015060034894562868
B2,67,QQQ,2014-05-02,2014-05-13,8,0.007301806404865108
B2,69,QQQ,2014-05-16,2014-05-27,7,0.044296766228471895
B2,75,QQQ,2014-10-14,2014-10-24,9,0.06088630906389514
B2,91,QQQ,2015-08-28,2015-10-07,28,0.002338241438649913
B2,93,QQQ,2015-10-15,2015-10-16,2,0.0206743400986793
B2,99,QQQ,2016-01-11,2016-02-26,33,-0.005576624155025356
B2,101,QQQ,2016-03-02,2016-03-03,2,-0.0015121521665295568
B2,106,QQQ,2016-06-21,2016-06-23,3,0.015024185646640209
B2,109,QQQ,2016-07-06,2016-07-11,4,0.032675837389403384
B2,117,QQQ,2016-12-05,2016-12-08,4,0.024805200380277226
B2,128,QQQ,2018-04-10,2018-04-18,7,0.05522116939006949
B2,130,QQQ,2018-04-23,2018-05-07,11,0.024276253919194746
B2,134,QQQ,2018-10-12,2018-11-26,31,-0.03956413061566566
B2,136,QQQ,2018-11-29,2018-12-10,7,-0.03337259166656148
B2,138,QQQ,2018-12-14,2019-01-24,27,-0.008680098328564312
B2,147,QQQ,2019-10-03,2019-10-04,2,0.02586246330397879
B2,149,QQQ,2019-10-15,2019-10-16,2,0.010204503212120741
B2,151,QQQ,2019-10-22,2019-10-24,3,0.0036195674146277668
B2,158,QQQ,2020-03-30,2020-04-02,4,0.0038313996371071024
B2,160,QQQ,2020-04-08,2020-04-14,4,0.07871697693821722
B2,162,QQQ,2020-04-20,2020-04-21,2,-0.048306823509082775
B2,164,QQQ,2020-04-28,2020-05-21,18,0.061746249882323356
B2,183,QQQ,2021-05-19,2021-05-21,3,0.014865788559384585
B2,185,QQQ,2021-10-06,2021-10-07,2,0.015641380813595784
B2,187,QQQ,2021-10-12,2021-10-19,6,0.047657565070850394
B2,191,QQQ,2022-02-01,2022-03-23,36,-0.029706611438850006
B2,193,QQQ,2022-04-12,2022-04-27,11,-0.07078539655858918
B2,195,QQQ,2022-06-14,2022-06-16,3,-0.014596348722849317
B2,197,QQQ,2022-06-22,2022-07-18,18,0.029600206135053986
B2,200,QQQ,2022-09-01,2022-09-12,7,0.038326600981258174
B2,202,QQQ,2022-09-26,2022-11-11,35,0.045188745120525065
B2,204,QQQ,2022-11-23,2022-11-25,2,0.0033923009669067916
B2,206,QQQ,2022-12-08,2023-01-12,24,-0.0028943503696187145
B2,222,QQQ,2023-09-25,2023-09-26,2,-0.010337669601038435
B2,224,QQQ,2023-10-10,2023-10-23,10,-0.029708447400040305
B2,226,QQQ,2023-11-06,2023-11-08,3,0.014223212184472978
B2,236,QQQ,2024-09-09,2024-09-20,10,0.07521916888297708
B2,238,QQQ,2024-10-03,2024-10-10,6,0.022076920000117406
B2,243,QQQ,2025-03-18,2025-04-07,15,-0.12106827038541113
B2,245,QQQ,2025-04-11,2025-05-07,18,0.08319511744371377
B2,247,QQQ,2025-05-14,2025-05-28,10,0.006438935560153292
B2,253,QQQ,2026-02-05,2026-02-10,4,0.00944286910674097
B2,255,QQQ,2026-02-13,2026-02-20,5,0.0136020601150737
B2,257,QQQ,2026-03-02,2026-04-15,32,0.05090435093242762
B2,1,QLD,2010-02-12,2010-03-15,21,0.1700156341874639
B2,7,QLD,2010-05-10,2010-05-13,4,0.10393728566120086
B2,9,QLD,2010-06-03,2010-07-12,27,-0.068281753645692
B2,11,QLD,2010-07-15,2010-07-29,11,0.004004835473556234
B2,13,QLD,2010-08-04,2010-08-06,3,0.012082503401674494
B2,15,QLD,2010-08-11,2010-08-18,6,-0.05055714750863749
B2,21,QLD,2011-04-19,2011-04-20,2,0.05775837235452874
B2,24,QLD,2011-06-30,2011-07-05,3,0.06716190201893535
B2,26,QLD,2011-07-29,2011-08-19,16,-0.27310346318158263
B2,28,QLD,2011-08-30,2011-09-08,7,-0.010985148798896338
B2,30,QLD,2011-09-26,2011-09-27,2,0.044278765418673594
B2,32,QLD,2011-09-30,2011-10-03,2,-0.10102723454782758
B2,34,QLD,2011-10-07,2011-10-28,16,0.16771106456468665
B2,47,QLD,2012-06-14,2012-08-06,37,0.12933596585642304
B2,50,QLD,2012-11-27,2012-12-07,9,-0.009695880943336066
B2,52,QLD,2012-12-27,2013-01-14,12,0.07454110461030261
B2,63,QLD,2014-03-31,2014-04-01,2,0.04902625209044831
B2,65,QLD,2014-04-09,2014-04-28,13,0.0011421459951330704
B2,67,QLD,2014-05-02,2014-05-13,8,0.012727164144388903
B2,69,QLD,2014-05-16,2014-05-27,7,0.09016441017121579
B2,75,QLD,2014-10-14,2014-10-24,9,0.12208286028743287
B2,91,QLD,2015-08-28,2015-10-07,28,-0.002277648701322188
B2,93,QLD,2015-10-15,2015-10-16,2,0.04184998729343836
B2,99,QLD,2016-01-11,2016-02-26,33,-0.022347377737467644
B2,101,QLD,2016-03-02,2016-03-03,2,-0.00246348866217716
B2,106,QLD,2016-06-21,2016-06-23,3,0.029756580391251397
B2,109,QLD,2016-07-06,2016-07-11,4,0.06664782038246364
B2,117,QLD,2016-12-05,2016-12-08,4,0.04976129766751236
B2,128,QLD,2018-04-10,2018-04-18,7,0.11203160401410939
B2,130,QLD,2018-04-23,2018-05-07,11,0.04468424293480111
B2,134,QLD,2018-10-12,2018-11-26,31,-0.09369396494820059
B2,136,QLD,2018-11-29,2018-12-10,7,-0.06906738094981202
B2,138,QLD,2018-12-14,2019-01-24,27,-0.034625262077582986
B2,147,QLD,2019-10-03,2019-10-04,2,0.05246532799957193
B2,149,QLD,2019-10-15,2019-10-16,2,0.019514593513952017
B2,151,QLD,2019-10-22,2019-10-24,3,0.00632543843803357
B2,158,QLD,2020-03-30,2020-04-02,4,0.006960198707135268
B2,160,QLD,2020-04-08,2020-04-14,4,0.16267982991960062
B2,162,QLD,2020-04-20,2020-04-21,2,-0.09580580287141172
B2,164,QLD,2020-04-28,2020-05-21,18,0.12260230588300458
B2,183,QLD,2021-05-19,2021-05-21,3,0.02937961782470344
B2,185,QLD,2021-10-06,2021-10-07,2,0.031138005586184958
B2,187,QLD,2021-10-12,2021-10-19,6,0.09623049602548384
B2,191,QLD,2022-02-01,2022-03-23,36,-0.07732991291235136
B2,193,QLD,2022-04-12,2022-04-27,11,-0.1410820568636697
B2,195,QLD,2022-06-14,2022-06-16,3,-0.03063531337420755
B2,197,QLD,2022-06-22,2022-07-18,18,0.052115528240143094
B2,200,QLD,2022-09-01,2022-09-12,7,0.07483301140670529
B2,202,QLD,2022-09-26,2022-11-11,35,0.06345962503839409
B2,204,QLD,2022-11-23,2022-11-25,2,0.005870838159409031
B2,206,QLD,2022-12-08,2023-01-12,24,-0.018597414393112688
B2,222,QLD,2023-09-25,2023-09-26,2,-0.02174641179609138
B2,224,QLD,2023-10-10,2023-10-23,10,-0.06214683031769486
B2,226,QLD,2023-11-06,2023-11-08,3,0.028132548503671195
B2,236,QLD,2024-09-09,2024-09-20,10,0.15074896311275765
B2,238,QLD,2024-10-03,2024-10-10,6,0.04267671939634976
B2,243,QLD,2025-03-18,2025-04-07,15,-0.23679436109795682
B2,245,QLD,2025-04-11,2025-05-07,18,0.16266064873043784
B2,247,QLD,2025-05-14,2025-05-28,10,0.010029913726011142
B2,253,QLD,2026-02-05,2026-02-10,4,0.017652181658818655
B2,255,QLD,2026-02-13,2026-02-20,5,0.025640937563190525
B2,257,QLD,2026-03-02,2026-04-15,32,0.09023956911769093
B2,1,TQQQ,2010-02-12,2010-03-15,21,0.2610461113288416
B2,7,TQQQ,2010-05-10,2010-05-13,4,0.15555908425120224
B2,9,TQQQ,2010-06-03,2010-07-12,27,-0.10711154125056022
B2,11,TQQQ,2010-07-15,2010-07-29,11,0.005062378124610856
B2,13,TQQQ,2010-08-04,2010-08-06,3,0.01801308331042195
B2,15,TQQQ,2010-08-11,2010-08-18,6,-0.0793717152904152
B2,21,TQQQ,2011-04-19,2011-04-20,2,0.085774538599805
B2,24,TQQQ,2011-06-30,2011-07-05,3,0.1017417542374035
B2,26,TQQQ,2011-07-29,2011-08-19,16,-0.396034098213524
B2,28,TQQQ,2011-08-30,2011-09-08,7,-0.01633956098953737
B2,30,TQQQ,2011-09-26,2011-09-27,2,0.06554224477459902
B2,32,TQQQ,2011-09-30,2011-10-03,2,-0.15002268991657108
B2,34,TQQQ,2011-10-07,2011-10-28,16,0.2512213593507564
B2,47,TQQQ,2012-06-14,2012-08-06,37,0.1901117607170031
B2,50,TQQQ,2012-11-27,2012-12-07,9,-0.013060396574850697
B2,52,TQQQ,2012-12-27,2013-01-14,12,0.11245699395979392
B2,63,TQQQ,2014-03-31,2014-04-01,2,0.07518647575215742
B2,65,TQQQ,2014-04-09,2014-04-28,13,-0.0023926548171618878
B2,67,TQQQ,2014-05-02,2014-05-13,8,0.018768487596542816
B2,69,TQQQ,2014-05-16,2014-05-27,7,0.13635597217535755
B2,75,TQQQ,2014-10-14,2014-10-24,9,0.18797175203448724
B2,91,TQQQ,2015-08-28,2015-10-07,28,-0.012772246857441383
B2,93,TQQQ,2015-10-15,2015-10-16,2,0.06189577696470616
B2,99,TQQQ,2016-01-11,2016-02-26,33,-0.04858307351947577
B2,101,TQQQ,2016-03-02,2016-03-03,2,-0.004528343700002324
B2,106,TQQQ,2016-06-21,2016-06-23,3,0.04573752481183324
B2,109,TQQQ,2016-07-06,2016-07-11,4,0.09946826891153582
B2,117,TQQQ,2016-12-05,2016-12-08,4,0.0752958528746468
B2,128,TQQQ,2018-04-10,2018-04-18,7,0.17032839201216698
B2,130,TQQQ,2018-04-23,2018-05-07,11,0.06589390609737844
B2,134,TQQQ,2018-10-12,2018-11-26,31,-0.15342920925342762
B2,136,TQQQ,2018-11-29,2018-12-10,7,-0.10656575687268677
B2,138,TQQQ,2018-12-14,2019-01-24,27,-0.06727601088606638
B2,147,TQQQ,2019-10-03,2019-10-04,2,0.07641077963964382
B2,149,TQQQ,2019-10-15,2019-10-16,2,0.03023168770270246
B2,151,TQQQ,2019-10-22,2019-10-24,3,0.009591900368128625
B2,158,TQQQ,2020-03-30,2020-04-02,4,-0.0031575221098320005
B2,160,TQQQ,2020-04-08,2020-04-14,4,0.24824225033864145
B2,162,TQQQ,2020-04-20,2020-04-21,2,-0.1393676439667142
B2,164,TQQQ,2020-04-28,2020-05-21,18,0.18291417048168812
B2,183,TQQQ,2021-05-19,2021-05-21,3,0.04417022462020359
B2,185,TQQQ,2021-10-06,2021-10-07,2,0.04732236997199579
B2,187,TQQQ,2021-10-12,2021-10-19,6,0.14600895821793425
B2,191,TQQQ,2022-02-01,2022-03-23,36,-0.13391558222018463
B2,193,TQQQ,2022-04-12,2022-04-27,11,-0.21013270755462887
B2,195,TQQQ,2022-06-14,2022-06-16,3,-0.05285970438776988
B2,197,TQQQ,2022-06-22,2022-07-18,18,0.073420916694388
B2,200,TQQQ,2022-09-01,2022-09-12,7,0.11218989710756655
B2,202,TQQQ,2022-09-26,2022-11-11,35,0.06381982913451978
B2,204,TQQQ,2022-11-23,2022-11-25,2,0.00860893968999088
B2,206,TQQQ,2022-12-08,2023-01-12,24,-0.03683536821210409
B2,222,TQQQ,2023-09-25,2023-09-26,2,-0.03199540886916585
B2,224,TQQQ,2023-10-10,2023-10-23,10,-0.09261213660078738
B2,226,TQQQ,2023-11-06,2023-11-08,3,0.0417774549686496
B2,236,TQQQ,2024-09-09,2024-09-20,10,0.23056639545343338
B2,238,TQQQ,2024-10-03,2024-10-10,6,0.06357636618054618
B2,243,TQQQ,2025-03-18,2025-04-07,15,-0.34424313617669233
B2,245,TQQQ,2025-04-11,2025-05-07,18,0.24403980589054153
B2,247,TQQQ,2025-05-14,2025-05-28,10,0.012872428991866691
B2,253,TQQQ,2026-02-05,2026-02-10,4,0.025321565619458974
B2,255,TQQQ,2026-02-13,2026-02-20,5,0.037298035666996965
B2,257,TQQQ,2026-03-02,2026-04-15,32,0.12564634672714758
B2,1,XLV,2010-02-12,2010-03-15,21,0.0358757235266034
B2,7,XLV,2010-05-10,2010-05-13,4,0.022207455804679643
B2,9,XLV,2010-06-03,2010-07-12,27,-0.0014636798292896325
B2,11,XLV,2010-07-15,2010-07-29,11,-0.025342791454834424
B2,13,XLV,2010-08-04,2010-08-06,3,0.012265378832456264
B2,15,XLV,2010-08-11,2010-08-18,6,-0.018419188146091003
B2,21,XLV,2011-04-19,2011-04-20,2,0.018187382329754476
B2,24,XLV,2011-06-30,2011-07-05,3,0.01242251176911835
B2,26,XLV,2011-07-29,2011-08-19,16,-0.09533516319188906
B2,28,XLV,2011-08-30,2011-09-08,7,-0.0033268789634123275
B2,30,XLV,2011-09-26,2011-09-27,2,0.03208401362657298
B2,32,XLV,2011-09-30,2011-10-03,2,-0.044181283748710776
B2,34,XLV,2011-10-07,2011-10-28,16,0.07140653272253017
B2,47,XLV,2012-06-14,2012-08-06,37,0.05844940868668824
B2,50,XLV,2012-11-27,2012-12-07,9,0.016064170502964492
B2,52,XLV,2012-12-27,2013-01-14,12,0.04760785675563173
B2,63,XLV,2014-03-31,2014-04-01,2,0.019927075917733905
B2,65,XLV,2014-04-09,2014-04-28,13,0.013518128840776855
B2,67,XLV,2014-05-02,2014-05-13,8,0.004291942995727549
B2,69,XLV,2014-05-16,2014-05-27,7,0.023813764326029663
B2,75,XLV,2014-10-14,2014-10-24,9,0.060670300691066936
B2,91,XLV,2015-08-28,2015-10-07,28,-0.05586164851800579
B2,93,XLV,2015-10-15,2015-10-16,2,0.03149500302632191
B2,99,XLV,2016-01-11,2016-02-26,33,-0.010585112672754082
B2,101,XLV,2016-03-02,2016-03-03,2,-0.001182429300763288
B2,106,XLV,2016-06-21,2016-06-23,3,0.012482132764950915
B2,109,XLV,2016-07-06,2016-07-11,4,0.019419804334351642
B2,117,XLV,2016-12-05,2016-12-08,4,-0.005701288944809257
B2,128,XLV,2018-04-10,2018-04-18,7,0.031734081128945935
B2,130,XLV,2018-04-23,2018-05-07,11,-0.014739982995288892
B2,134,XLV,2018-10-12,2018-11-26,31,0.009142460678170483
B2,136,XLV,2018-11-29,2018-12-10,7,-0.029258025407288835
B2,138,XLV,2018-12-14,2019-01-24,27,-0.030924268804272126
B2,147,XLV,2019-10-03,2019-10-04,2,0.02478664872622538
