applied_row_week,WALCL,WDTGAL,RRPONTSYD,net_liquidity,growth_26w_log,growth_13w_smooth,p_raw,p_applied,p_raw_source_week
2008-11-21,2187.137,68.457,25.0,2093.6800000000003,0.8551009830941576,0.48429652028158465,100.0,100.0,2008-11-14
2008-11-28,2106.117,17.355,25.0,2063.762,0.8344692885031045,0.5472803356483256,100.0,100.0,2008-11-21
2008-12-05,2136.924,57.345,25.0,2054.579,0.8400816007056953,0.6100789314566911,100.0,100.0,2008-11-28
2008-12-12,2250.012,41.646,25.0,2183.366,0.9058744112261564,0.6774834165580117,100.0,100.0,2008-12-05
2008-12-19,2254.983,120.443,25.0,2109.54,0.8580922162492123,0.7344072547027078,100.0,100.0,2008-12-12
2008-12-26,2232.311,118.058,25.0,2089.253,0.8592510942789616,0.7779854418996062,100.0,100.0,2008-12-19
2009-01-02,2239.457,106.123,25.0,2108.334,0.8567480619386116,0.8034346315329765,100.0,100.0,2008-12-26
2009-01-09,2121.439,62.686,25.0,2033.7529999999997,0.8264964493766497,0.8234289075273913,100.0,100.0,2009-01-02
2009-01-16,2049.714,31.173,25.0,1993.541,0.7920614658658695,0.8321577346499353,100.0,100.0,2009-01-09
2009-01-23,2037.112,46.705,25.0,1965.4070000000002,0.7931380684956467,0.8412194229868188,100.0,100.0,2009-01-16
2009-01-30,1927.082,38.717,25.0,1863.365,0.7160311563707632,0.8360522003864038,99.61538461538461,100.0,2009-01-23
2009-02-06,1851.437,47.708,25.0,1778.7289999999998,0.6888863678930379,0.8247028482316341,98.84615384615384,99.61538461538461,2009-01-30
2009-02-13,1843.4,20.266,25.0,1798.134,0.6852811237393355,0.808577868287477,98.07692307692308,98.84615384615384,2009-02-06
2009-02-20,1915.562,20.501,25.0,1870.061,0.742859986138416,0.7999439454447277,97.3076923076923,98.07692307692308,2009-02-13
2009-02-27,1916.115,25.109,25.0,1866.006,0.727780675257499,0.7917371290412196,96.92307692307692,97.3076923076923,2009-02-20
2009-03-06,1901.317,68.282,25.0,1808.035,0.7021704481619158,0.7811285788455442,96.53846153846153,96.92307692307692,2009-02-27
2009-03-13,1899.514,34.431,25.0,1840.0829999999999,0.6969351535931595,0.7650563282583906,95.76923076923077,96.53846153846153,2009-03-06
2009-03-20,2066.942,100.379,25.0,1941.563,0.6777636574647994,0.7511849006595898,95.38461538461539,95.76923076923077,2009-03-13
2009-03-27,2071.556,56.198,25.0,1990.358,0.5214027552097561,0.7251965668850353,94.61538461538461,95.38461538461539,2009-03-20
2009-04-03,2078.936,37.754,25.0,2016.1820000000002,0.3100348615758111,0.683141705318666,94.23076923076923,94.61538461538461,2009-03-27
2009-04-10,2088.573,23.684,25.0,2039.8889999999997,0.2675412070125599,0.6401451482137361,93.46153846153847,94.23076923076923,2009-04-03
2009-04-17,2186.498,94.509,25.0,2066.989,0.18270760335921596,0.5932717741747627,92.6923076923077,93.46153846153847,2009-04-10
2009-04-24,2196.812,93.533,25.0,2078.279,0.1880670980253781,0.5467278533693575,91.92307692307692,92.6923076923077,2009-04-17
2009-05-01,2066.712,62.81,25.0,1978.902,0.02782295231810408,0.4937887607499222,91.53846153846153,91.92307692307692,2009-04-24
2009-05-08,2079.758,70.683,25.0,1984.0749999999998,-0.02315535918135683,0.43901632020573794,90.76923076923077,91.53846153846153,2009-05-01
2009-05-15,2196.351,57.167,25.0,2114.184,-0.009735427208785442,0.385553508594344,90.0,90.76923076923077,2009-05-08
2009-05-22,2181.632,37.929,25.0,2118.703,0.011880825813194804,0.32932434241548086,89.23076923076923,90.0,2009-05-15
2009-05-29,2080.115,11.048,25.0,2044.067,-0.009589080223865527,0.27260359199383744,88.46153846153847,89.23076923076923,2009-05-22
2009-06-05,2077.695,37.634,25.0,2015.0610000000001,-0.01942149288692355,0.2170965196054652,87.6923076923077,88.46153846153847,2009-05-29
2009-06-12,2052.297,17.166,25.0,2010.131,-0.08266782862258847,0.1571270594350231,86.92307692307692,87.6923076923077,2009-06-05
2009-06-19,2072.527,132.837,25.0,1914.69,-0.09691418460869775,0.0975364561986002,86.15384615384616,86.92307692307692,2009-06-12
2009-06-26,2025.571,78.847,25.0,1921.724,-0.0835838860000185,0.05099902225938676,85.38461538461539,86.15384615384616,2009-06-19
2009-07-03,2005.627,78.142,25.0,1902.485,-0.10273713579101641,0.019247330154246182,43.84615384615385,85.38461538461539,2009-06-26
2009-07-10,1992.74,36.91,25.0,1930.83,-0.05193289237309445,-0.005327600567727229,0.0,43.84615384615385,2009-07-03
2009-07-17,2072.451,65.234,25.0,1982.217,-0.005696539186989636,-0.019820226917435353,0.0,0.0,2009-07-10
2009-07-24,2039.001,61.601,25.0,1952.4,-0.006639963524947584,-0.03479769319053733,0.0,0.0,2009-07-17
2009-07-31,2000.547,57.825,25.0,1917.722,0.02875403031968879,-0.03472607180580004,0.38461538461538464,0.0,2009-07-24
2009-08-07,1989.203,61.522,25.0,1902.681,0.06736487989605745,-0.027762976492152792,0.7692307692307693,0.38461538461538464,2009-07-31
2009-08-14,2014.899,35.758,25.0,1954.1409999999998,0.08320125016476015,-0.02061400130957236,1.1538461538461537,0.7692307692307693,2009-08-07
2009-08-21,2060.641,40.294,25.0,1995.347,0.06484691939868985,-0.016539686418380436,1.9230769230769231,1.1538461538461537,2009-08-14
2009-08-28,2074.902,12.828,25.0,2037.074,0.08771414666399432,-0.009054822811621984,2.3076923076923075,1.9230769230769231,2009-08-21
2009-09-04,2083.72,58.716,25.0,2000.004,0.10090856036825245,0.00020133513108386397,3.076923076923077,2.3076923076923075,2009-08-28
2009-09-11,2087.946,4.5,25.0,2058.446,0.1121406498908505,0.015186602709040707,33.84615384615385,3.076923076923077,2009-09-04
2009-09-18,2139.783,72.399,25.0,2042.384,0.050624434193186206,0.026535727232262548,68.07692307692308,33.84615384615385,2009-09-11
2009-09-25,2158.631,50.907,25.0,2082.7239999999997,0.04536213024566881,0.03645465155885388,78.07692307692308,68.07692307692308,2009-09-18
2009-10-02,2141.02,108.324,25.0,2007.696,-0.004217827966227095,0.04403305985306845,81.92307692307692,78.07692307692308,2009-09-25
2009-10-09,2138.086,31.005,25.0,2082.0809999999997,0.020472479724091237,0.04960270386054426,85.0,81.92307692307692,2009-10-02
2009-10-16,2192.787,15.57,25.0,2152.2169999999996,0.040405514683945376,0.05314901569677003,85.38461538461539,85.0,2009-10-09
2009-10-23,2201.119,73.73,25.0,2102.389,0.011534169799209047,0.05454702595247439,85.38461538461539,85.38461538461539,2009-10-16
2009-10-30,2161.537,30.563,25.0,2105.9739999999997,0.06223592252186333,0.05712255612187244,85.38461538461539,85.38461538461539,2009-10-23
2009-11-06,2165.067,81.576,25.0,2058.491,0.036820379535104066,0.05477297917102986,85.0,85.38461538461539,2009-10-30
2009-11-13,2135.035,62.93,25.0,2047.105,-0.03224232250835488,0.04589270435002102,82.6923076923077,85.0,2009-11-06
2009-11-20,2208.721,62.309,25.0,2121.412,0.0012777957053503248,0.04100277175822567,77.3076923076923,82.6923076923077,2009-11-13
2009-11-27,2206.359,12.997,25.0,2168.362,0.05903059313929291,0.038796344564017864,76.15384615384616,77.3076923076923,2009-11-20
2009-12-04,2204.074,60.164,25.0,2118.91,0.05025233762632208,0.03489971204540784,75.0,76.15384615384616,2009-11-27
2009-12-11,2186.383,55.364,0.18,2130.839,0.058315904801407595,0.030759347038527615,74.23076923076923,75.0,2009-12-04
2009-12-18,2235.763,132.157,0.225,2103.381,0.09399032043570983,0.03409518444179866,75.38461538461539,74.23076923076923,2009-12-11
2009-12-25,2235.803,119.439,0.225,2116.139,0.09637050199931635,0.0380189053459254,77.3076923076923,75.38461538461539,2009-12-18
2010-01-01,2234.067,149.819,0.225,2084.023,0.09113923393860804,0.04535406395398964,81.92307692307692,77.3076923076923,2009-12-25
2010-01-08,2235.304,166.555,0.225,2068.5240000000003,0.068885347178119,0.04907813068122255,83.07692307692308,81.92307692307692,2010-01-01
2010-01-15,2291.7,124.175,0.225,2167.2999999999997,0.08926623792919364,0.05283664785393394,83.84615384615384,83.07692307692308,2010-01-08
2010-01-22,2251.806,170.437,0.225,2081.1440000000002,0.06385835748780672,0.056861585368441464,85.0,83.84615384615384,2010-01-15
2010-01-29,2246.886,126.772,0.225,2119.889,0.10022570551514802,0.05978387636792489,85.38461538461539,85.0,2010-01-22
2010-02-05,2249.319,122.517,0.225,2126.577,0.11124970058557933,0.06550920875642299,85.38461538461539,85.38461538461539,2010-01-29
2010-02-12,2256.679,68.082,0.225,2188.3720000000003,0.11320717770012684,0.07669763184938312,85.38461538461539,85.38461538461539,2010-02-05
2010-02-19,2277.574,49.702,0.225,2227.6470000000004,0.11012790139735142,0.08507071690261399,85.38461538461539,85.38461538461539,2010-02-12
2010-02-26,2286.127,12.922,0.225,2272.98,0.1095772813695079,0.0889589236895536,85.38461538461539,85.38461538461539,2010-02-19
2010-03-05,2280.147,53.279,0.225,2226.643,0.10734588952349904,0.0933507353739518,85.76923076923077,85.38461538461539,2010-02-26
2010-03-12,2282.474,23.292,0.225,2258.9570000000003,0.09295187314344268,0.09601504063103145,85.76923076923077,85.76923076923077,2010-03-05
2010-03-19,2307.997,97.429,0.225,2210.343,0.07902995411316079,0.0948642432216046,85.38461538461539,85.76923076923077,2010-03-12
2010-03-26,2313.149,50.104,0.225,2262.82,0.08293517075525565,0.09383075620283068,85.0,85.38461538461539,2010-03-19
2010-04-02,2307.15,91.519,0.225,2215.4060000000004,0.09844788646567403,0.09439296024337424,85.0,85.0,2010-03-26
2010-04-09,2307.575,20.439,0.225,2286.911,0.09383412433830629,0.09631209694800402,85.76923076923077,85.0,2010-04-02
2010-04-16,2339.345,9.478,0.225,2329.642,0.07921613405675249,0.09553901203473933,85.0,85.76923076923077,2010-04-09
2010-04-23,2337.556,61.746,0.225,2275.585,0.07916284502570928,0.09671628030688566,85.76923076923077,85.0,2010-04-16
2010-04-30,2330.472,56.908,0.225,2273.3390000000004,0.07647160789621356,0.0948890420285061,84.23076923076923,85.76923076923077,2010-04-23
2010-05-07,2326.164,69.94,0.225,2255.9990000000003,0.0916197002706565,0.09337904200428125,82.6923076923077,84.23076923076923,2010-04-30
2010-05-14,2336.103,16.293,0.225,2319.585,0.12496169042600068,0.09428323529088695,83.07692307692308,82.6923076923077,2010-05-07
2010-05-21,2350.89,30.213,0.225,2320.4519999999998,0.08968008957292162,0.09271032668900772,81.53846153846153,83.07692307692308,2010-05-14
2010-05-28,2334.041,16.728,0.225,2317.088,0.06633918106724673,0.08938431897344917,80.76923076923077,81.53846153846153,2010-05-21
2010-06-04,2336.216,62.317,0.225,2273.674,0.07049521981319448,0.08654965207265652,80.0,80.76923076923077,2010-05-28
2010-06-11,2331.529,19.14,0.225,2312.164,0.0816680836724672,0.08568166826719688,79.61538461538461,80.0,2010-06-04
2010-06-18,2344.316,85.771,0.225,2258.3199999999997,0.07107512395239178,0.08506975825483001,78.84615384615384,79.61538461538461,2010-06-11
2010-06-25,2344.497,46.35,0.225,2297.922,0.0824120344720985,0.08502951700227945,78.46153846153847,78.84615384615384,2010-06-18
2010-07-02,2330.851,87.615,0.225,2243.0110000000004,0.07351899937372955,0.08311191030289913,78.07692307692308,78.46153846153847,2010-06-25
2010-07-09,2332.017,16.475,0.225,2315.317,0.11271130174647313,0.0845640008727581,78.07692307692308,78.07692307692308,2010-07-02
2010-07-16,2340.717,7.866,0.225,2332.626,0.07351251836075776,0.08412526120383544,77.6923076923077,78.07692307692308,2010-07-09
2010-07-23,2332.322,43.865,0.225,2288.2320000000004,0.09486172445979738,0.08533286731414992,79.23076923076923,77.6923076923077,2010-07-16
2010-07-30,2325.298,30.415,0.225,2294.658,0.07922008397753878,0.08554428855117494,79.23076923076923,79.23076923076923,2010-07-23
2010-08-06,2326.479,44.013,0.225,2282.241,0.07064421018814565,0.0839307893140587,76.53846153846153,79.23076923076923,2010-07-30
2010-08-13,2327.533,26.932,0.225,2300.376,0.049914699445058504,0.07815794385398624,75.76923076923077,76.53846153846153,2010-08-06
2010-08-20,2313.662,30.217,0.18,2283.265,0.024660564699542194,0.07315644194064935,75.0,75.76923076923077,2010-08-13
2010-08-27,2301.015,5.889,0.18,2294.946,0.009617567936354288,0.06879324093058072,74.61538461538461,75.0,2010-08-20
2010-09-03,2301.996,45.737,0.18,2256.079,0.013133280671758297,0.06438078407354715,73.84615384615384,74.61538461538461,2010-08-27
2010-09-10,2305.802,4.859,0.18,2300.7630000000004,0.018337604718807222,0.05950920876941946,73.07692307692308,73.84615384615384,2010-09-03
2010-09-17,2296.079,114.568,0.18,2181.331,-0.013212466157122519,0.05302554799176451,70.76923076923077,73.07692307692308,2010-09-10
2010-09-24,2307.171,77.496,0.18,2229.495,-0.014836720627263352,0.04554487452258283,68.07692307692308,70.76923076923077,2010-09-17
2010-10-01,2298.691,57.829,0.18,2240.682,0.011344601401263955,0.04076222852470087,66.53846153846153,68.07692307692308,2010-09-24
2010-10-08,2308.092,49.53,0.18,2258.382,-0.012553370992483538,0.031126484467858047,64.23076923076923,66.53846153846153,2010-10-01
2010-10-15,2309.885,15.637,0.18,2294.068,-0.015387946890246782,0.024287987140857694,56.15384615384615,64.23076923076923,2010-10-08
2010-10-22,2305.227,52.223,0.18,2252.824,-0.010052621870568662,0.016217652807752617,31.923076923076923,56.15384615384615,2010-10-15
2010-10-29,2295.392,27.229,0.18,2267.983,-0.0023587856061915496,0.009942355147465666,13.461538461538462,31.923076923076923,2010-10-22
2010-11-05,2300.353,36.018,0.18,2264.155,0.0036087305216828103,0.0047857797885069876,3.8461538461538463,13.461538461538462,2010-10-29
2010-11-12,2312.768,8.267,0.18,2304.3210000000004,-0.006602234321286325,0.0004383233449420011,3.4615384615384617,3.8461538461538463,2010-11-05
2010-11-19,2314.757,38.705,0.18,2275.8720000000003,-0.01939871862120123,-0.0029508522951151857,3.076923076923077,3.4615384615384617,2010-11-12
2010-11-26,2346.001,24.037,0.18,2321.7840000000006,0.0020246308172014887,-0.0035349243812038624,3.076923076923077,3.076923076923077,2010-11-19
2010-12-03,2346.92,45.472,0.18,2301.268,0.012063250037718801,-0.003617234429976131,3.076923076923077,3.076923076923077,2010-11-26
2010-12-10,2382.294,19.589,0.18,2362.525,0.02154707978988252,-0.0033703517322011085,3.8461538461538463,3.076923076923077,2010-12-03
2010-12-17,2385.754,91.641,0.18,2293.933,0.01564663763349106,-0.0011504206713846795,4.615384615384615,3.8461538461538463,2010-12-10
2010-12-24,2427.921,89.913,0.18,2337.828,0.017217056900514054,0.0013152545230597362,5.769230769230769,4.615384615384615,2010-12-17
2010-12-31,2420.57,88.905,0.18,2331.485,0.03868624394684306,0.0034184577957965903,6.153846153846154,5.769230769230769,2010-12-24
2011-01-07,2436.064,105.713,0.18,2330.171,0.006395044233513773,0.0048760281977963844,7.3076923076923075,6.153846153846154,2010-12-31
2011-01-14,2468.131,75.569,0.18,2392.382,0.02529485076153665,0.008005474171010494,12.692307692307692,7.3076923076923075,2011-01-07
2011-01-21,2425.164,94.123,0.18,2330.8610000000003,0.018458260237527287,0.010198618948556335,19.23076923076923,12.692307692307692,2011-01-14
2011-01-28,2443.527,94.186,0.18,2349.161,0.023474430332062323,0.012185789405345093,26.153846153846153,19.23076923076923,2011-01-21
2011-02-04,2469.419,117.875,0.18,2351.364,0.029837730327790087,0.014203404775045654,30.76923076923077,26.153846153846153,2011-01-28
2011-02-11,2500.481,62.516,0.18,2437.7850000000003,0.05801725229695937,0.01917413451491071,44.61538461538461,30.76923076923077,2011-02-04
2011-02-18,2508.868,54.561,0.18,2454.127,0.07216466103995428,0.026217471411922672,61.15384615384615,44.61538461538461,2011-02-11
2011-02-25,2533.221,23.123,0.18,2509.918,0.08954076946340668,0.032949482077015375,64.23076923076923,61.15384615384615,2011-02-18
2011-03-04,2545.119,49.542,0.18,2495.3970000000004,0.10081948402878868,0.03977688469171306,66.15384615384616,64.23076923076923,2011-02-25
2011-03-11,2577.076,28.671,0.18,2548.2250000000004,0.10215623131160985,0.04597758865492286,68.46153846153847,66.15384615384616,2011-03-04
2011-03-18,2583.046,101.471,0.18,2481.395,0.12888566108345437,0.0546882827664585,71.53846153846153,68.46153846153847,2011-03-11
2011-03-25,2601.341,71.748,0.18,2529.413,0.12621215758174462,0.06307252128039931,73.46153846153847,71.53846153846153,2011-03-18
2011-04-01,2622.523,59.201,0.77,2562.552,0.13422335312874206,0.07042152967900693,74.61538461538461,73.46153846153847,2011-03-25
2011-04-08,2648.676,40.962,0.77,2606.944,0.14353002641061785,0.08097037446186107,75.76923076923077,74.61538461538461,2011-04-01
2011-04-15,2665.408,24.772,0.77,2639.866,0.1404014974806388,0.08982473190179202,81.15384615384616,75.76923076923077,2011-04-08
2011-04-22,2685.782,113.16,0.77,2571.8520000000003,0.13244172161752082,0.09859269046948382,86.15384615384616,81.15384615384616,2011-04-15
2011-04-29,2690.985,126.185,0.77,2564.03,0.12268934921140784,0.10622460730635656,86.15384615384616,86.15384615384616,2011-04-22
2011-05-06,2718.757,125.397,0.77,2592.59,0.13545575514954405,0.1143490707541838,86.15384615384616,86.15384615384616,2011-04-29
2011-05-13,2744.498,87.894,0.77,2655.8340000000003,0.14197267361520566,0.12080718008635659,86.15384615384616,86.15384615384616,2011-05-06
2011-05-20,2758.009,109.62,0.77,2647.619,0.15129746988070747,0.126894319227953,86.15384615384616,86.15384615384616,2011-05-13
2011-05-27,2774.996,73.694,0.77,2700.532,0.1511129349451184,0.13163063964962313,86.15384615384616,86.15384615384616,2011-05-20
2011-06-03,2788.723,73.973,0.77,2713.98,0.16495591681824834,0.13656421140265845,86.53846153846153,86.15384615384616,2011-05-27
2011-06-10,2811.206,23.496,0.77,2786.94,0.16521325740241938,0.1414147518711823,86.53846153846153,86.53846153846153,2011-06-03
2011-06-17,2827.549,126.428,0.749,2700.3720000000003,0.16312172964289862,0.14404829560652416,86.53846153846153,86.53846153846153,2011-06-10
2011-06-24,2856.403,129.694,0.749,2725.96,0.15359836646010755,0.14615492705870592,86.53846153846153,86.53846153846153,2011-06-17
2011-07-01,2865.251,105.582,0.749,2758.9200000000005,0.16833389518258654,0.14877881490900163,86.53846153846153,86.53846153846153,2011-06-24
2011-07-08,2870.103,67.27,0.749,2802.0840000000003,0.18442177060959655,0.15192433369353847,86.53846153846153,86.53846153846153,2011-07-01
2011-07-15,2878.074,39.416,0.749,2837.909,0.17077799105485914,0.15426098704540156,86.53846153846153,86.53846153846153,2011-07-08
2011-07-22,2871.301,96.422,0.749,2774.13,0.1740994573132617,0.15746542825276627,86.92307692307692,86.53846153846153,2011-07-15
2011-07-29,2863.576,66.757,0.749,2796.07,0.1741566166913508,0.16142444882814647,86.92307692307692,86.92307692307692,2011-07-22
2011-08-05,2867.215,32.271,0.749,2834.195,0.1867623609345862,0.16537111081161124,86.92307692307692,86.92307692307692,2011-07-29
2011-08-12,2872.423,14.599,0.749,2857.075,0.1587085340848236,0.16665848469388958,86.92307692307692,86.92307692307692,2011-08-05
2011-08-19,2857.906,8.905,0.02,2848.9809999999998,0.14919028929600678,0.1664963938796818,86.53846153846153,86.92307692307692,2011-08-12
2011-08-26,2859.433,10.896,0.624,2847.913,0.12633636204299886,0.16459050365644184,85.76923076923077,86.53846153846153,2011-08-19
2011-09-02,2853.888,42.481,0.624,2810.783,0.11901525743543943,0.16105660678084116,85.0,85.76923076923077,2011-08-26
2011-09-09,2858.66,22.841,0.624,2835.195,0.10671367951916183,0.15655663925135982,83.84615384615384,85.0,2011-09-02
2011-09-16,2863.54,16.083,0.624,2846.833,0.13738624630563145,0.15457698668695466,83.46153846153847,83.84615384615384,2011-09-09
2011-09-23,2857.747,74.216,0.624,2782.907,0.09550880480035771,0.15010855886697388,82.3076923076923,83.46153846153847,2011-09-16
2011-09-30,2850.921,44.942,0.624,2805.355,0.09052645373988988,0.14412337106368953,81.15384615384616,82.3076923076923,2011-09-23
2011-10-07,2859.701,31.623,0.624,2827.454,0.08119800599554075,0.13618308147799293,79.61538461538461,81.15384615384616,2011-09-30
2011-10-14,2860.822,17.681,0.624,2842.5170000000003,0.07396176898124776,0.12873567978002282,78.46153846153847,79.61538461538461,2011-10-07
2011-10-21,2852.39,68.392,0.624,2783.3740000000003,0.0790375989149104,0.12142322913399581,77.6923076923077,78.46153846153847,2011-10-14
2011-10-28,2845.685,55.187,0.624,2789.8740000000003,0.08441619406515753,0.1145201197012117,76.92307692307692,77.6923076923077,2011-10-21
2011-11-04,2822.034,63.901,0.624,2757.5090000000005,0.0616703599215937,0.10489765808482766,75.76923076923077,76.92307692307692,2011-10-28
2011-11-11,2839.786,24.193,0.624,2814.969,0.05819251943664275,0.09716565695804452,74.61538461538461,75.76923076923077,2011-11-04
2011-11-18,2831.576,44.782,0.624,2786.17,0.05100714733113253,0.08961310757613113,68.84615384615384,74.61538461538461,2011-11-11
2011-11-25,2821.98,34.535,0.624,2786.8210000000004,0.03145272903197805,0.08231436657528338,63.46153846153846,68.84615384615384,2011-11-18
2011-12-02,2814.235,85.605,0.624,2728.0060000000003,0.005154747203519533,0.0735558657882126,61.92307692307692,63.46153846153846,2011-11-25
2011-12-09,2820.691,21.747,0.624,2798.32,0.004075017366352777,0.06566058408415038,60.38461538461539,61.92307692307692,2011-12-02
2011-12-16,2902.488,25.651,0.624,2876.213,0.06308495701493602,0.0599451002925584,58.84615384615385,60.38461538461539,2011-12-09
2011-12-23,2916.085,106.592,0.624,2808.869,0.02996125156878933,0.054902980813207,56.92307692307692,58.84615384615385,2011-12-16
2011-12-30,2926.095,91.418,0.624,2834.053,0.02686854377391377,0.05000621850813192,53.84615384615385,56.92307692307692,2011-12-23
2012-01-06,2917.689,87.031,0.624,2830.034,0.009925299665062432,0.04452370263655665,50.76923076923077,53.84615384615385,2011-12-30
2012-01-13,2899.149,66.067,0.624,2832.458,-0.0019226274698387325,0.03868644137108846,48.46153846153846,50.76923076923077,2012-01-06
2012-01-20,2919.423,108.203,0.624,2810.596,0.013059375970584472,0.033611193452294165,46.53846153846154,48.46153846153846,2012-01-13
2012-01-27,2919.545,111.938,0.624,2806.983,0.003895381250000899,0.02741728477420519,45.0,46.53846153846154,2012-01-20
2012-02-03,2924.947,120.691,0.624,2803.6320000000005,-0.010842226765508188,0.02183939349058197,38.07692307692308,45.0,2012-01-27
2012-02-10,2928.275,49.136,0.624,2878.5150000000003,0.0074761619509286165,0.01793813522245011,30.0,38.07692307692308,2012-02-03
2012-02-17,2937.893,50.066,0.624,2887.2030000000004,0.013326826928031983,0.015039649037596223,25.0,30.0,2012-02-10
2012-02-24,2932.813,36.033,0.624,2896.1560000000004,0.016797895145660352,0.013912354123264093,23.076923076923077,25.0,2012-02-17
2012-03-02,2925.722,62.542,0.624,2862.5560000000005,0.018251839790345593,0.014919822783789173,25.384615384615383,23.076923076923077,2012-02-24
2012-03-09,2884.747,26.437,0.99,2857.32,0.0077734046937053885,0.015204314116662452,26.923076923076923,25.384615384615383,2012-03-02
2012-03-16,2893.56,45.42,0.99,2847.15,0.00011134560827728295,0.010360190162304089,17.692307692307693,26.923076923076923,2012-03-09
2012-03-23,2892.646,87.172,0.99,2804.4840000000004,0.00772350002352601,0.008649593889591524,13.846153846153847,17.692307692307693,2012-03-16
2012-03-30,2878.137,68.452,0.99,2808.6950000000006,0.0011898719797876528,0.006674311443889516,9.23076923076923,13.846153846153847,2012-03-23
2012-04-06,2865.478,56.774,0.99,2807.7140000000004,-0.007006030962656904,0.005371901395603413,8.076923076923077,9.23076923076923,2012-03-30
2012-04-13,2867.2,35.524,0.99,2830.686,-0.004170842168322526,0.005198961803412352,7.6923076923076925,8.076923076923077,2012-04-06
2012-04-20,2875.47,103.093,0.99,2771.387,-0.004315943964893125,0.0038623987314525365,6.538461538461538,7.6923076923076925,2012-04-13
2012-04-27,2866.561,102.592,0.99,2762.9790000000003,-0.009686988045064338,0.002817601093370595,6.153846153846154,6.538461538461538,2012-04-20
2012-05-04,2864.28,136.746,0.99,2726.5440000000003,-0.01129286280661901,0.0027829367825159173,6.153846153846154,6.153846153846154,2012-04-27
2012-05-11,2864.15,102.803,0.99,2760.3570000000004,-0.01959122990718692,0.0007008297165070297,5.769230769230769,6.153846153846154,2012-05-04
2012-05-18,2850.984,101.035,0.99,2748.9590000000003,-0.013445598321117132,-0.0013585876103505946,4.615384615384615,5.769230769230769,2012-05-11
2012-05-25,2859.495,80.366,0.99,2778.139,-0.0031202405925375063,-0.002890751897904276,4.615384615384615,4.615384615384615,2012-05-18
2012-06-01,2842.654,67.595,0.99,2774.0690000000004,0.01674425601941126,-0.00300671988028384,4.230769230769231,4.615384615384615,2012-05-25
2012-06-08,2852.018,54.04,0.99,2796.9880000000003,-0.00047611320955405625,-0.0036412981805345667,3.076923076923077,4.230769230769231,2012-06-01
2012-06-15,2869.071,36.248,0.99,2831.833,-0.015550293146326876,-0.004846039623196425,3.076923076923077,3.076923076923077,2012-06-08
2012-06-22,2870.846,139.88,0.99,2729.976,-0.02848909327173225,-0.007631623722831675,2.6923076923076925,3.076923076923077,2012-06-15
2012-06-29,2863.547,117.923,0.99,2744.634,-0.032060109837140846,-0.010189314631826176,2.3076923076923075,2.6923076923076925,2012-06-22
2012-07-06,2865.858,97.508,0.99,2767.3600000000006,-0.022394928568710226,-0.01137307598613797,2.3076923076923075,2.3076923076923075,2012-06-29
2012-07-13,2866.279,75.287,0.99,2790.0020000000004,-0.015102573240638429,-0.012213978376316116,2.3076923076923075,2.3076923076923075,2012-07-06
2012-07-20,2855.807,58.67,0.99,2796.147,-0.005154162402995625,-0.012278456717708617,2.3076923076923075,2.3076923076923075,2012-07-13
2012-07-27,2846.757,38.258,0.99,2807.5090000000005,0.00018737225078918444,-0.011518890541104498,3.076923076923077,2.3076923076923075,2012-07-20
2012-08-03,2851.118,52.683,0.99,2797.445,-0.002209218875720096,-0.010820148700266121,3.8461538461538463,3.076923076923077,2012-07-27
2012-08-10,2856.181,26.113,0.99,2829.0780000000004,-0.01732367264816558,-0.010645721218802941,4.230769230769231,3.8461538461538463,2012-08-03
2012-08-17,2833.317,19.906,0.99,2812.4210000000003,-0.026242535167746713,-0.011630100976235985,3.076923076923077,4.230769230769231,2012-08-10
2012-08-24,2825.661,13.68,0.99,2810.9910000000004,-0.02984725026429636,-0.013686024797140511,2.3076923076923075,3.076923076923077,2012-08-17
2012-08-31,2812.806,25.021,0.99,2786.795,-0.026822742008086643,-0.017037332337717273,1.9230769230769231,2.3076923076923075,2012-08-24
2012-09-07,2822.169,26.561,0.99,2794.618,-0.022188697939945507,-0.018707531163132,1.9230769230769231,1.9230769230769231,2012-08-31
2012-09-14,2823.448,38.483,0.06,2784.9049999999997,-0.02210473246012482,-0.019211718802654917,1.9230769230769231,1.9230769230769231,2012-09-07
2012-09-21,2821.574,75.676,0.06,2745.838,-0.021133254129367236,-0.018645885022472997,2.6923076923076925,1.9230769230769231,2012-09-14
2012-09-28,2804.457,65.665,0.06,2738.732,-0.025224923096692657,-0.018120101427053906,3.076923076923077,2.6923076923076925,2012-09-21
2012-10-05,2808.512,73.488,0.06,2734.9640000000004,-0.026252356042812675,-0.01841682661736948,3.076923076923077,3.076923076923077,2012-09-28
2012-10-12,2811.623,53.452,0.06,2758.1110000000003,-0.02597305999046885,-0.019253017905817973,1.9230769230769231,3.076923076923077,2012-10-05
2012-10-19,2846.92,68.6,0.06,2778.26,0.0024769155637770234,-0.01866601190837392,3.076923076923077,1.9230769230769231,2012-10-12
2012-10-26,2840.964,52.847,0.06,2788.057,0.009035491974471706,-0.017985387314244497,4.615384615384615,3.076923076923077,2012-10-19
2012-11-02,2823.137,99.966,0.06,2723.1110000000003,-0.0012598964353196962,-0.017912362511136773,5.0,4.615384615384615,2012-10-26
